#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0.04347	0	0	0	0.00434	0	0	0	0	0	1.90068	1.43665	0.21443	0.02249	0	0	0	0	0.04361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90068	1.43665	0.21443	0.02249	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90068	1.43665	0.21443	0.02249	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai|t__GCF_000173795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90068	1.43665	0.21443	0.02249	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme|t__GCF_000156655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0	0	0	0.00434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0	0	0	0.00434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes	0	0	0	0	0	0	0	0	2.00489	0.14832	0	0	0	0	0.00339	0	0.00193	0	0	0	0	0	0.00893	0	0.96479	0	0	0.35189	0.42854	0.10745	0	0.03653	0.01799	0	4.29505	0	5.46331	0	0	0	0.20787	0.05012	5.07427	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0	0	0	0	0	0	0	0	2.00489	0.14832	0	0	0	0	0.00339	0	0.00193	0	0	0	0	0	0.00893	0	0.96479	0	0	0.35189	0.42854	0.10745	0	0.03653	0.01799	0	4.29505	0	5.46331	0	0	0	0.20787	0.05012	5.07427	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96479	0	0	0.35189	0	0	0	0	0	0	4.29505	0	5.31835	0	0	0	0	0.03996	2.45161	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44004	0	0	0.298	0	0	0	0	0	0	3.90096	0	3.95803	0	0	0	0	0	2.36074	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52475	0	0	0.05389	0	0	0	0	0	0	0.39409	0	1.36033	0	0	0	0	0	0.09087	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52475	0	0	0.05389	0	0	0	0	0	0	0.39409	0	1.36033	0	0	0	0	0	0.09087	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03996	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03996	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens|t__GCF_000188175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03996	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0	0	0	0	0	0	0	0	2.00489	0.14832	0	0	0	0	0.00339	0	0.00193	0	0	0	0	0	0.00893	0	0	0	0	0	0.42854	0.10745	0	0.03653	0.01799	0	0	0	0.14496	0	0	0	0.20787	0.01017	2.62266	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34214	0.10745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34214	0.10745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus|t__GCF_000160055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34214	0.10745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61201	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52436	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale|t__GCF_000209975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52436	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08766	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella	0	0	0	0	0	0	0	0	0.19671	0.08584	0	0	0	0	0	0	0.00193	0	0	0	0	0	0.00893	0	0	0	0	0	0.0864	0	0	0.03653	0.01799	0	0	0	0.10721	0	0	0	0.20787	0.01017	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified	0	0	0	0	0	0	0	0	0.19671	0.08584	0	0	0	0	0	0	0.00193	0	0	0	0	0	0.00893	0	0	0	0	0	0.0864	0	0	0.03653	0.01799	0	0	0	0.10721	0	0	0	0.20787	0.01017	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	0	0	0	0	0	0	0	0	1.80817	0.06247	0	0	0	0	0.00339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03775	0	0	0	0	0	0.01065	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	0	0	0	0	0	0	0	0	1.80817	0.06247	0	0	0	0	0.00339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03775	0	0	0	0	0	0.01065	0
k__Bacteria|p__Proteobacteria	0.07567	0	0	1.57465	3.24283	2.57839	2.86127	0	0.6334	0.02593	0.7914	0	9.74007	2.79859	0.7993	0	0.01815	0	0.3749	0	0	0.21944	0.14589	0	30.20266	0	0.06647	0	2.36515	3.31096	0.94831	0.13049	1.53462	0.17403	2.83187	2.63958	1.41734	10.59012	4.90557	1.5159	0	0	5.9581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.02584	0	0	0.3772	3.24283	1.28199	0.21191	0	0.6334	0	0.29725	0	9.74007	2.79859	0.59649	0	0	0	0.29808	0	0	0.21944	0.06336	0	0	0	0.06647	0	0.77301	0.82468	0.36665	0.02159	1.17117	0	0	2.26259	0	10.59012	0.15836	0	0	0	5.9581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.02584	0	0	0.3772	3.24283	1.28199	0.21191	0	0.28458	0	0.29725	0	9.74007	2.79859	0.59649	0	0	0	0.29808	0	0	0.21944	0.06336	0	0	0	0.06647	0	0.00698	0.15382	0	0	1.17117	0	0	2.26259	0	10.59012	0.15836	0	0	0	5.9581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0	0	0	0	0	0.01062	0	0	0	0	0.03087	0	0	0	0	0	0	0	0	0	0	0	0.05609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname	0	0	0	0	0	0.01062	0	0	0	0	0.03087	0	0	0	0	0	0	0	0	0	0	0	0.05609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0.01062	0	0	0	0	0.03087	0	0	0	0	0	0	0	0	0	0	0	0.05609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47|t__GCF_000144975	0	0	0	0	0	0.01062	0	0	0	0	0.03087	0	0	0	0	0	0	0	0	0	0	0	0.05609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.02028	0	0	0.20957	0.11497	0.02987	0	0	0	0	0	0	0	0	0.12103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12245	0	0	0.13443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter	0.02028	0	0	0.20957	0.11497	0.02987	0	0	0	0	0	0	0	0	0.12103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12245	0	0	0.13443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.02028	0	0	0.20957	0.11497	0.02987	0	0	0	0	0	0	0	0	0.12103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12245	0	0	0.13443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes|t__Oxalobacter_formigenes_unclassified	0.02028	0	0	0.20957	0.11497	0.02987	0	0	0	0	0	0	0	0	0.12103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12245	0	0	0.13443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.00556	0	0	0.16763	3.12785	1.2415	0.21191	0	0.28458	0	0.26638	0	9.74007	2.79859	0.47545	0	0	0	0.29808	0	0	0.21944	0.00726	0	0	0	0.06647	0	0.00698	0.15382	0	0	1.17117	0	0	2.14014	0	10.59012	0.02393	0	0	0	5.9581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0	0	0	0	0	0	0	0	0	0	0.26638	0	0	0	0	0	0	0	0	0	0	0	0.00712	0	0	0	0	0	0.00698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0	0.26638	0	0	0	0	0	0	0	0	0	0	0	0.00712	0	0	0	0	0	0.00698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__GCF_000205025	0	0	0	0	0	0	0	0	0	0	0.26638	0	0	0	0	0	0	0	0	0	0	0	0.00712	0	0	0	0	0	0.00698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	0	0	0	0	0	0	0	0	0	0	0	0	1.50945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477	0	0	0	0	0	0	0	0	0	1.00063	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	0.00556	0	0	0.16763	3.12785	1.2415	0.21191	0	0.28458	0	0	0	8.23062	2.79859	0.47545	0	0	0	0.29808	0	0	0.21944	0.00015	0	0	0	0.06647	0	0	0.15382	0	0	1.1664	0	0	2.14014	0	10.59012	0.02393	0	0	0	4.95747	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0	0	0	0	0	0	0	0	0	0	0	0	1.50945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477	0	0	0	0	0	0	0	0	0	1.00063	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__Sutterella_wadsworthensis_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1.50945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477	0	0	0	0	0	0	0	0	0	1.00063	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0	0	0	0	0	0	0	0	0.34883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76603	0.67086	0.36665	0.02159	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae	0	0	0	0	0	0	0	0	0.34883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76603	0.67086	0.36665	0.02159	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae|g__Gallionellaceae_unclassified	0	0	0	0	0	0	0	0	0.34883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76603	0.67086	0.36665	0.02159	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00364	0	0	1.19745	0	0	0	0	0	0.02593	0.49415	0	0	0	0.20281	0	0.01165	0	0.07681	0	0	0	0	0	0.16649	0	0	0	1.59214	1.61253	0.58165	0.1089	0.36346	0.17403	2.83187	0.37699	1.16974	0	4.74722	1.5159	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00364	0	0	1.19745	0	0	0	0	0	0.02593	0.49415	0	0	0	0.20281	0	0.01165	0	0.07681	0	0	0	0	0	0.16649	0	0	0	1.59214	1.61253	0.58165	0.1089	0.36346	0.17403	2.83187	0.37699	1.16974	0	4.74722	1.5159	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.00364	0	0	1.19745	0	0	0	0	0	0.02593	0.49415	0	0	0	0.20281	0	0.01165	0	0.07681	0	0	0	0	0	0.16649	0	0	0	1.59214	1.61253	0.58165	0.1089	0.36346	0.17403	2.83187	0.37699	1.16974	0	4.74722	1.5159	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0	0	0	0.04705	0	0	0	0	0	0.02593	0	0	0	0	0.20281	0	0.0096	0	0.07681	0	0	0	0	0	0	0	0	0	1.59214	1.61253	0.58165	0.1089	0	0	0	0.37699	1.13873	0	0.25394	0.89433	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0	0	0	0.04705	0	0	0	0	0	0.02593	0	0	0	0	0.20281	0	0.0096	0	0.07681	0	0	0	0	0	0	0	0	0	1.59214	1.61253	0.58165	0.1089	0	0	0	0.37699	1.13873	0	0.25394	0.89433	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.00364	0	0	1.1504	0	0	0	0	0	0	0.49415	0	0	0	0	0	0.00205	0	0	0	0	0	0	0	0.16649	0	0	0	0	0	0	0	0.36346	0.17403	2.83187	0	0.03101	0	4.49327	0.62157	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	0.00364	0	0	1.1504	0	0	0	0	0	0	0.49415	0	0	0	0	0	0.00205	0	0	0	0	0	0	0	0.16649	0	0	0	0	0	0	0	0.36346	0.17403	2.83187	0	0.03101	0	4.49327	0.62157	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__Desulfovibrio_desulfuricans_unclassified	0.00364	0	0	1.1504	0	0	0	0	0	0	0.49415	0	0	0	0	0	0.00205	0	0	0	0	0	0	0	0.16649	0	0	0	0	0	0	0	0.36346	0.17403	2.83187	0	0.03101	0	4.49327	0.62157	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.04619	0	0	0	0	1.2964	2.64936	0	0	0	0	0	0	0	0	0	0.0065	0	0	0	0	0	0.08254	0	30.03617	0	0	0	0	0.87375	0	0	0	0	0	0	0.2476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.04619	0	0	0	0	1.2964	2.64936	0	0	0	0	0	0	0	0	0	0.00447	0	0	0	0	0	0.08254	0	30.03617	0	0	0	0	0.87375	0	0	0	0	0	0	0.2476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.04619	0	0	0	0	1.2964	2.64936	0	0	0	0	0	0	0	0	0	0.00447	0	0	0	0	0	0.08254	0	30.03617	0	0	0	0	0.87375	0	0	0	0	0	0	0.2476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0.04619	0	0	0	0	1.2964	2.64936	0	0	0	0	0	0	0	0	0	0.00447	0	0	0	0	0	0.08254	0	30.03617	0	0	0	0	0.87375	0	0	0	0	0	0	0.2476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_unclassified	0.04619	0	0	0	0	1.2964	2.64936	0	0	0	0	0	0	0	0	0	0.00447	0	0	0	0	0	0.08254	0	30.03617	0	0	0	0	0.87375	0	0	0	0	0	0	0.2476	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia	0	0	0	0	0	0.15447	0	0	0.47445	0.64892	7.66463	12.52032	0	0	0	0	0.17227	9.25128	2.88914	0	0.04064	0	0.23572	0.2025	3.70117	0	0	0	0	0	0	0	1.3865	0	0	0.64221	0	0	1.05713	0	0	0.04379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0	0	0	0	0	0.15447	0	0	0.47445	0.64892	7.66463	12.52032	0	0	0	0	0.17227	9.25128	2.88914	0	0.04064	0	0.23572	0.2025	3.70117	0	0	0	0	0	0	0	1.3865	0	0	0.64221	0	0	1.05713	0	0	0.04379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0	0	0	0	0	0.15447	0	0	0.47445	0.64892	7.66463	12.52032	0	0	0	0	0.17227	9.25128	2.88914	0	0.04064	0	0.23572	0.2025	3.70117	0	0	0	0	0	0	0	1.3865	0	0	0.64221	0	0	1.05713	0	0	0.04379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0	0	0	0	0	0.15447	0	0	0.47445	0.64892	7.66463	12.52032	0	0	0	0	0.17227	9.25128	2.88914	0	0.04064	0	0.23572	0.2025	3.70117	0	0	0	0	0	0	0	1.3865	0	0	0.64221	0	0	1.05713	0	0	0.04379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	0	0	0	0	0	0.15447	0	0	0.47445	0.64892	7.66463	12.52032	0	0	0	0	0.17227	9.25128	2.88914	0	0.04064	0	0.23572	0.2025	3.70117	0	0	0	0	0	0	0	1.3865	0	0	0.64221	0	0	1.05713	0	0	0.04379	0	0
