#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus|t__Ruminococcus_albus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	0	0	0	0	0	0	0	0	0.0644621	0.136994	0	0	0	0	0	0	0	0	0	0	7.33e-05	0	0.0042247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0573401	0.0005378	0	6.68e-05	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii|t__GCF_000209875	0	0	0	0	0	0	0	0	0.0644621	0.136994	0	0	0	0	0	0	0	0	0	0	7.33e-05	0	0.0042247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0573401	0.0005378	0	6.68e-05	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0	0	0	8.7e-05	0.0216608	0.0001328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002553	0	0.0024488	0.0003862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus|t__GCF_000468015	0	0	0	8.7e-05	0.0216608	0.0001328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002553	0	0.0024488	0.0003862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens	0	0	0	0	0	0	0	0	0.0004269	0.0009871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001874	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__Ruminococcus_flavefaciens_unclassified	0	0	0	0	0	0	0	0	0.0004269	0.0009871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001874	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0	0	0	0	0	0	0.000742	0	0.0005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001572	0	0	0	0	0	0	0	0	0	0.0004189	0	0	0	0.0002962	0	0.0032871	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris|t__Ruminococcus_lactaris_unclassified	0	0	0	0	0	0	0.000742	0	0.0005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001572	0	0	0	0	0	0	0	0	0	0.0004189	0	0	0	0.0002962	0	0.0032871	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	0.0009073	0	0	0.0066808	0.0142109	0.0150053	0.0215055	0	0.0186442	0.0696785	0.0196306	0.0257993	0.0122776	0.134911	0.0041878	0.0211784	0.0011467	0.0465753	0.012709	0	0.0006348	0	0.0022146	0	0.0206265	0	0	0.0003163	0.0067188	0.0055163	0.001005	0.0001184	0.0088303	0.0337574	0.0178816	0.0057246	0.007295	0	0.0007226	0.0230116	0.0131344	0.0065218	0	0.0157994
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	0.0009073	0	0	0.0066808	0.0142109	0.0150053	0.0215055	0	0.0186442	0.0696785	0.0196306	0.0257993	0.0122776	0.134911	0.0041878	0.0211784	0.0011467	0.0465753	0.012709	0	0.0006348	0	0.0022146	0	0.0206265	0	0	0.0003163	0.0067188	0.0055163	0.001005	0.0001184	0.0088303	0.0337574	0.0178816	0.0057246	0.007295	0	0.0007226	0.0230116	0.0131344	0.0065218	0	0.0157994
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09e-05	0	0.0004347	0	0	0	4.34e-05	0	0	0	0	0	0.0190068	0.0143665	0.0021443	0.0002249	0	0	0	0	0.0004361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09e-05	0	0.0004347	0	0	0	4.34e-05	0	0	0	0	0	0.0190068	0.0143665	0.0021443	0.0002249	0	0	0	0	0.0004361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09e-05	0	0.0004347	0	0	0	4.34e-05	0	0	0	0	0	0.0190068	0.0143665	0.0021443	0.0002249	0	0	0	0	0.0004361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190068	0.0143665	0.0021443	0.0002249	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190068	0.0143665	0.0021443	0.0002249	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai|t__GCF_000173795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190068	0.0143665	0.0021443	0.0002249	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme|t__GCF_000156655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09e-05	0	0	0	0	0	4.34e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09e-05	0	0	0	0	0	4.34e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes	0	0	0	0	0	0	0	0	0.0200489	0.0014832	0	0	0	0	3.39e-05	0	1.93e-05	0	0	0	0	0	8.93e-05	0	0.0096479	0	0	0.0035189	0.0042854	0.0010745	0	0.0003653	0.0001799	0	0.0429505	0	0.0546331	0	0	0	0.0020787	0.0005012	0.0507427	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0	0	0	0	0	0	0	0	0.0200489	0.0014832	0	0	0	0	3.39e-05	0	1.93e-05	0	0	0	0	0	8.93e-05	0	0.0096479	0	0	0.0035189	0.0042854	0.0010745	0	0.0003653	0.0001799	0	0.0429505	0	0.0546331	0	0	0	0.0020787	0.0005012	0.0507427	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0096479	0	0	0.0035189	0	0	0	0	0	0	0.0429505	0	0.0531835	0	0	0	0	0.0003996	0.0245161	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044004	0	0	0.00298	0	0	0	0	0	0	0.0390096	0	0.0395803	0	0	0	0	0	0.0236074	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052475	0	0	0.0005389	0	0	0	0	0	0	0.0039409	0	0.0136033	0	0	0	0	0	0.0009087	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052475	0	0	0.0005389	0	0	0	0	0	0	0.0039409	0	0.0136033	0	0	0	0	0	0.0009087	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003996	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003996	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens|t__GCF_000188175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003996	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0	0	0	0	0	0	0	0	0.0200489	0.0014832	0	0	0	0	3.39e-05	0	1.93e-05	0	0	0	0	0	8.93e-05	0	0	0	0	0	0.0042854	0.0010745	0	0.0003653	0.0001799	0	0	0	0.0014496	0	0	0	0.0020787	0.0001017	0.0262266	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034214	0.0010745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034214	0.0010745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus|t__GCF_000160055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034214	0.0010745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261201	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052436	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale|t__GCF_000209975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052436	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208766	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella	0	0	0	0	0	0	0	0	0.0019671	0.0008584	0	0	0	0	0	0	1.93e-05	0	0	0	0	0	8.93e-05	0	0	0	0	0	0.000864	0	0	0.0003653	0.0001799	0	0	0	0.0010721	0	0	0	0.0020787	0.0001017	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified	0	0	0	0	0	0	0	0	0.0019671	0.0008584	0	0	0	0	0	0	1.93e-05	0	0	0	0	0	8.93e-05	0	0	0	0	0	0.000864	0	0	0.0003653	0.0001799	0	0	0	0.0010721	0	0	0	0.0020787	0.0001017	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	0	0	0	0	0	0	0	0	0.0180817	0.0006247	0	0	0	0	3.39e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003775	0	0	0	0	0	0.0001065	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	0	0	0	0	0	0	0	0	0.0180817	0.0006247	0	0	0	0	3.39e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003775	0	0	0	0	0	0.0001065	0
k__Bacteria|p__Proteobacteria	0.0007567	0	0	0.0157465	0.0324283	0.0257839	0.0286127	0	0.006334	0.0002593	0.007914	0	0.0974007	0.0279859	0.007993	0	0.0001815	0	0.003749	0	0	0.0021944	0.0014589	0	0.302027	0	0.0006647	0	0.0236515	0.0331096	0.0094831	0.0013049	0.0153462	0.0017403	0.0283187	0.0263958	0.0141734	0.105901	0.0490557	0.015159	0	0	0.059581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0002584	0	0	0.003772	0.0324283	0.0128199	0.0021191	0	0.006334	0	0.0029725	0	0.0974007	0.0279859	0.0059649	0	0	0	0.0029808	0	0	0.0021944	0.0006336	0	0	0	0.0006647	0	0.0077301	0.0082468	0.0036665	0.0002159	0.0117117	0	0	0.0226259	0	0.105901	0.0015836	0	0	0	0.059581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0002584	0	0	0.003772	0.0324283	0.0128199	0.0021191	0	0.0028458	0	0.0029725	0	0.0974007	0.0279859	0.0059649	0	0	0	0.0029808	0	0	0.0021944	0.0006336	0	0	0	0.0006647	0	6.98e-05	0.0015382	0	0	0.0117117	0	0	0.0226259	0	0.105901	0.0015836	0	0	0	0.059581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0	0	0	0	0	0.0001062	0	0	0	0	0.0003087	0	0	0	0	0	0	0	0	0	0	0	0.0005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname	0	0	0	0	0	0.0001062	0	0	0	0	0.0003087	0	0	0	0	0	0	0	0	0	0	0	0.0005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0.0001062	0	0	0	0	0.0003087	0	0	0	0	0	0	0	0	0	0	0	0.0005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47|t__GCF_000144975	0	0	0	0	0	0.0001062	0	0	0	0	0.0003087	0	0	0	0	0	0	0	0	0	0	0	0.0005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.0002028	0	0	0.0020957	0.0011497	0.0002987	0	0	0	0	0	0	0	0	0.0012103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012245	0	0	0.0013443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter	0.0002028	0	0	0.0020957	0.0011497	0.0002987	0	0	0	0	0	0	0	0	0.0012103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012245	0	0	0.0013443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.0002028	0	0	0.0020957	0.0011497	0.0002987	0	0	0	0	0	0	0	0	0.0012103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012245	0	0	0.0013443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes|t__Oxalobacter_formigenes_unclassified	0.0002028	0	0	0.0020957	0.0011497	0.0002987	0	0	0	0	0	0	0	0	0.0012103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012245	0	0	0.0013443	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	5.56e-05	0	0	0.0016763	0.0312785	0.012415	0.0021191	0	0.0028458	0	0.0026638	0	0.0974007	0.0279859	0.0047545	0	0	0	0.0029808	0	0	0.0021944	7.26e-05	0	0	0	0.0006647	0	6.98e-05	0.0015382	0	0	0.0117117	0	0	0.0214014	0	0.105901	0.0002393	0	0	0	0.059581	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0	0	0	0	0	0	0	0	0	0	0.0026638	0	0	0	0	0	0	0	0	0	0	0	7.12e-05	0	0	0	0	0	6.98e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0	0.0026638	0	0	0	0	0	0	0	0	0	0	0	7.12e-05	0	0	0	0	0	6.98e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__GCF_000205025	0	0	0	0	0	0	0	0	0	0	0.0026638	0	0	0	0	0	0	0	0	0	0	0	7.12e-05	0	0	0	0	0	6.98e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	0	0	0	0	0	0	0	0	0	0	0	0	0.0150945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77e-05	0	0	0	0	0	0	0	0	0	0.0100063	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	5.56e-05	0	0	0.0016763	0.0312785	0.012415	0.0021191	0	0.0028458	0	0	0	0.0823062	0.0279859	0.0047545	0	0	0	0.0029808	0	0	0.0021944	1.5e-06	0	0	0	0.0006647	0	0	0.0015382	0	0	0.011664	0	0	0.0214014	0	0.105901	0.0002393	0	0	0	0.0495747	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0	0	0	0	0	0	0	0	0	0	0	0	0.0150945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77e-05	0	0	0	0	0	0	0	0	0	0.0100063	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__Sutterella_wadsworthensis_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.0150945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77e-05	0	0	0	0	0	0	0	0	0	0.0100063	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales	0	0	0	0	0	0	0	0	0.0034883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076603	0.0067086	0.0036665	0.0002159	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae	0	0	0	0	0	0	0	0	0.0034883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076603	0.0067086	0.0036665	0.0002159	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae|g__Gallionellaceae_unclassified	0	0	0	0	0	0	0	0	0.0034883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076603	0.0067086	0.0036665	0.0002159	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	3.64e-05	0	0	0.0119745	0	0	0	0	0	0.0002593	0.0049415	0	0	0	0.0020281	0	0.0001165	0	0.0007681	0	0	0	0	0	0.0016649	0	0	0	0.0159214	0.0161253	0.0058165	0.001089	0.0036346	0.0017403	0.0283187	0.0037699	0.0116974	0	0.0474722	0.015159	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	3.64e-05	0	0	0.0119745	0	0	0	0	0	0.0002593	0.0049415	0	0	0	0.0020281	0	0.0001165	0	0.0007681	0	0	0	0	0	0.0016649	0	0	0	0.0159214	0.0161253	0.0058165	0.001089	0.0036346	0.0017403	0.0283187	0.0037699	0.0116974	0	0.0474722	0.015159	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	3.64e-05	0	0	0.0119745	0	0	0	0	0	0.0002593	0.0049415	0	0	0	0.0020281	0	0.0001165	0	0.0007681	0	0	0	0	0	0.0016649	0	0	0	0.0159214	0.0161253	0.0058165	0.001089	0.0036346	0.0017403	0.0283187	0.0037699	0.0116974	0	0.0474722	0.015159	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0	0	0	0.0004705	0	0	0	0	0	0.0002593	0	0	0	0	0.0020281	0	9.6e-05	0	0.0007681	0	0	0	0	0	0	0	0	0	0.0159214	0.0161253	0.0058165	0.001089	0	0	0	0.0037699	0.0113873	0	0.0025394	0.0089433	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0	0	0	0.0004705	0	0	0	0	0	0.0002593	0	0	0	0	0.0020281	0	9.6e-05	0	0.0007681	0	0	0	0	0	0	0	0	0	0.0159214	0.0161253	0.0058165	0.001089	0	0	0	0.0037699	0.0113873	0	0.0025394	0.0089433	0	0	0	0
